FILE,BILL_NO,RUNNING_BIL,WO_NO,JOB,BILL_PERIOD,TAX_AMT,CURRENT_BILL_AMOUNT,TOTAL_AMT,TDS,RETENTION,SUB_CONTRACT_LABOUR,PF_OR_EPS_RECOVERED,ESI_EMPLOYERS_CONTRIBUTION,ESI_EMPLOYEES_CONTN_SUB_WORKER,ROUNDING_OFF
LE-LE190137-BIL-24-000660.pdf,LE/LE190137/BIL/24/000660,1,LE/LE190137/WOD/24/000140,Mumbai Coastal Road Package 1,01-Jan-2024 - 25-Jan-2024,13105.80,72810.00,85915.80,728.00,0.00,0.00,0.00,0.00,0.00,-0.20
EE917BIL0000528.pdf,EE917BIL0000528,2,EE917WOD0000057,MukkolaKL/TNBorderRoadProject,01-Apr-2020 - 30-Apr-2020,46247.96,256933.12,303181.08,2569.00,0.00,0.00,28094.00,0.00,0.00,0.08
LE-LE190137-BIL-23-003850.pdf,LE/LE190137/BIL/23/003850,3,LE/LE190137/WOD/23/000522,Mumbai Coastal Road Package 1,26-Aug-2023 - 25-Oct-2023,39093.14,217184.12,256277.26,2172.00,10859.21,0.00,0.00,0.00,0.00,0.06
EE917BIL0000494.pdf,EE917BIL0000494,1,EE917WOD0000057,MukkolaKL/TNBorderRoadProject,25-Mar-2020 - 31-Mar-2020,10914.85,60638.06,71552.91,606.00,0.00,0.00,0.00,0.00,0.00,-0.09
EE917BIL0001390.pdf,EE917BIL0001390,4,EE917WOD9000094,MukkolaKL/TNBorderRoadProject,01-Oct-2020 - 31-Oct-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EE917BIL0001455.pdf,EE917BIL0001455,5,EE917WOD9000094,MukkolaKL/TNBorderRoadProject,01-Oct-2020 - 31-Oct-2020,6992.33,38846.28,45838.61,291.00,0.00,0.00,0.00,0.00,0.00,-0.39
EE917BIL0001219.pdf,EE917BIL0001219,3,EE917WOD9000094,MukkolaKL/TNBorderRoadProject,01-Jan-2020 - 31-Jan-2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EE917BIL1000491.pdf,EE917BIL1000491,16,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,26-Jan-2021 - 20-Mar-2021,211671.36,1175952.00,1387623.36,8820.00,58798.00,0.00,19825.00,0.00,0.00,0.36
LE-LE190137-BIL-23-002874.pdf,LE/LE190137/BIL/23/002874,2,LE/LE190137/WOD/23/000522,Mumbai Coastal Road Package 1,26-Jun-2023 - 25-Jul-2023,30777.56,170986.44,201764.00,1710.00,8549.32,0.00,0.00,0.00,0.00,-0.33
EE917BIL1000240.pdf,EE917BIL1000240,15,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,01-Jan-2021 - 31-Jan-2021,72000.05,400000.32,472000.37,3000.00,20000.00,0.00,11383.00,0.00,0.00,0.37
EE917BIL1000366.pdf,EE917BIL1000366,6,EE917WOD9000094,MukkolaKL/TNBorderRoadProject,01-Jan-2021 - 31-Jan-2021,25308.07,140600.42,165908.49,1055.00,0.00,0.00,0.00,0.00,0.00,0.49
LE-LE21M883-BIL-23-004296.pdf,LE/LE21M883/BIL/23/004296,3,LE/LE21M883/WOD/22/000607,MAHSR C4-Section 4,01-May-2023 - 25-Sep-2023,309930.35,1721835.26,2031765.61,17218.00,86091.76,0.00,77796.00,0.00,0.00,-0.15
EE917BIL0001173.pdf,EE917BIL0001173,12,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,01-Sep-2020 - 30-Sep-2020,44313.74,246187.50,290501.24,1846.00,12309.00,0.00,6653.00,0.00,0.00,0.24
EE917BIL0001371.pdf,EE917BIL0001371,13,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,01-Sep-2020 - 30-Sep-2020,53489.06,297161.46,350650.52,2229.00,14858.00,0.00,10657.00,0.00,0.00,-0.48
EE917BIL1000048.pdf,EE917BIL1000048,14,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,01-Sep-2020 - 30-Sep-2020,16200.02,90000.15,106200.17,675.00,4500.00,0.00,12717.00,0.00,0.00,0.17
EE917BIL0000664.pdf,EE917BIL0000664,10,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,01-Mar-2020 - 24-Mar-2020,108587.16,603262.00,711849.16,4524.00,30163.00,0.00,34584.00,0.00,0.00,0.16
EJ337BIL0002600.pdf,EJ337BIL0002600,2,EJ337WOD0000438,Delhi Airport II,14-May-2020 - 20-Jun-2020,12901.50,71675.00,84576.50,538.00,717.00,876.00,9198.00,0.00,0.00,-0.50
EE737BIL0000613.pdf,EE737BIL0000613,5,EE737WOD8000281,TN/KL Border Villukuri Road Project,01-Sep-2020 - 30-Sep-2020,120128.13,667378.50,787506.63,5005.00,33369.00,0.00,0.00,0.00,0.00,-0.37
EE917BIL1000369.pdf,EE917BIL1000369,1,EE917WOD1000065,MukkolaKL/TNBorderRoadProject,01-Oct-2020 - 31-Dec-2020,17980.20,99890.00,117870.20,749.00,0.00,0.00,0.00,0.00,0.00,0.20
EE917BIL0000406.pdf,EE917BIL0000406,9,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,01-Mar-2020 - 26-Mar-2020,53189.89,295499.40,348689.29,2955.00,14775.00,0.00,0.00,0.00,0.00,0.29
EJ337BIL1000869.pdf,EJ337BIL1000869,5,EJ337WOD0000157,Delhi Airport II,21-Mar-2020 - 25-Feb-2021,58285.72,323809.60,382095.32,2429.00,0.00,0.00,18318.00,0.00,0.00,0.32
LE-LE190137-BIL-23-002512.pdf,LE/LE190137/BIL/23/002512,1,LE/LE190137/WOD/23/000522,Mumbai Coastal Road Package 1,15-Apr-2023 - 25-Jun-2023,145566.01,808700.03,954266.04,8087.00,40435.00,0.00,0.00,0.00,0.00,0.04
EJ337BIL0001983.pdf,EJ337BIL0001983,2,EJ337WOD0000157,Delhi Airport II,13-Jan-2020 - 21-Mar-2020,79892.73,443848.50,523741.23,3329.00,0.00,0.00,0.00,0.00,0.00,0.23
EJ337BIL0003595.pdf,EJ337BIL0003595,3,EJ337WOD0000157,Delhi Airport II,14-May-2020 - 20-Aug-2020,97525.78,541809.95,639335.73,4064.00,0.00,0.00,41391.00,0.00,0.00,-0.27
EJ337BIL0001796.pdf,EJ337BIL0001796,1,EJ337WOD0000438,Delhi Airport II,21-Jan-2020 - 20-May-2020,24363.00,135350.00,159713.00,1015.00,1354.00,0.00,1032.00,0.00,0.00,0.00
EJ337BIL0001326.pdf,EJ337BIL0001326,1,EJ337WOD0000335,Delhi Airport II,23-Mar-2020 - 31-Mar-2020,7016.04,38978.00,45994.04,390.00,0.00,0.00,7562.00,0.00,0.00,0.04
EJ337BIL0001507.pdf,EJ337BIL0001507,2,EJ337WOD0000335,Delhi Airport II,01-Apr-2020 - 30-Apr-2020,22802.22,126679.00,149481.22,950.00,0.00,0.00,15558.00,0.00,0.00,0.22
EJ337BIL1000780.pdf,EJ337BIL1000780,4,EJ337WOD0000157,Delhi Airport II,21-Aug-2020 - 20-Jan-2021,67598.78,375548.80,443147.58,2817.00,0.00,0.00,39451.00,0.00,0.00,-0.42
EE500BIL0000668.pdf,EE500BIL0000668,1,EE500WOD0000070,Yadgiri Warangal Road Project,23-Mar-2020 - 30-Apr-2020,64667.88,359266.00,423933.88,3593.00,0.00,4239.00,10275.00,0.00,0.00,-0.12
EE737BIL1000092.pdf,EE737BIL1000092,6,EE737WOD8000281,TN/KL Border Villukuri Road Project,24-Nov-2020 - 23-Jan-2021,105376.61,585425.63,690802.24,4391.00,29271.00,0.00,26362.00,0.00,0.00,0.24
EE500BIL0001030.pdf,EE500BIL0001030,29,EE500WOD7000236,Yadgiri Warangal Road Project,21-May-2020 - 20-Jul-2020,116462.50,647013.98,763476.48,4853.00,16175.00,8617.00,6879.00,0.00,0.00,0.48
EJ337BIL0001155.pdf,EJ337BIL0001155,1,EJ337WOD0000157,Delhi Airport II,01-Jan-2020 - 20-Mar-2020,54000.00,300000.00,354000.00,3000.00,0.00,0.00,27823.00,0.00,0.00,0.00
EE738BIL0000338.pdf,EE738BIL0000338,2,EE738WOD0000011,Villukuri Kanyakumari Road Project,01-Apr-2020 - 30-Apr-2020,31084.04,172689.14,203773.18,1295.00,0.00,0.00,0.00,0.00,0.00,0.18
EE500BIL0000823.pdf,EE500BIL0000823,28,EE500WOD7000236,Yadgiri Warangal Road Project,01-May-2020 - 20-May-2020,161726.12,898478.49,1060204.61,6739.00,22462.00,10804.00,6348.00,0.00,0.00,-0.39
EE738BIL0000757.pdf,EE738BIL0000757,12,EE738WOD8000143,Villukuri Kanyakumari Road Project,01-Jun-2020 - 31-Aug-2020,158017.60,877875.60,1035893.20,6584.00,43894.00,0.00,7369.00,0.00,0.00,0.20
EC564FBL0000168.pdf,EC564FBL0000168,2,EC564WOD7000092,Jabalpur Lakhnadon Road Project,18-May-2020 - 18-May-2020,0.00,0.00,0.00,0.00,-1674.00,0.00,0.00,0.00,0.00,0.00
EC564FBL0000478.pdf,EC564FBL0000478,5,EC564WOD7000028,Jabalpur Lakhnadon Road Project,07-Nov-2020 - 07-Nov-2020,0.00,0.00,0.00,0.00,-228241.00,0.00,0.00,0.00,0.00,0.00
EH321BIL0001571.pdf,EH321BIL0001571,9,EH321WOD8000161,BIAL Runway,21-Apr-2020 - 20-May-2020,1440.00,8000.00,9440.00,60.00,400.00,160.00,0.00,0.00,0.00,0.00
EE500BIL1000102.pdf,EE500BIL1000102,32,EE500WOD7000236,Yadgiri Warangal Road Project,21-Nov-2020 - 31-Dec-2020,324606.26,1803368.33,2127974.59,13525.00,45084.00,21279.00,2135.00,0.00,0.00,-0.41
EE738BIL0000322.pdf,EE738BIL0000322,1,EE738WOD0000011,Villukuri Kanyakumari Road Project,25-Mar-2020 - 31-Mar-2020,4196.25,23312.52,27508.77,233.00,0.00,0.00,0.00,0.00,0.00,-0.23
EE500BIL0000606.pdf,EE500BIL0000606,27,EE500WOD7000236,Yadgiri Warangal Road Project,21-Feb-2020 - 20-Mar-2020,59106.00,328366.68,387472.68,3284.00,8209.00,3874.00,5137.00,0.00,0.00,-0.32
EH321BIL0001781.pdf,EH321BIL0001781,10,EH321WOD8000161,BIAL Runway,21-May-2020 - 20-Jul-2020,281700.00,1565000.00,1846700.00,11738.00,78250.00,11925.00,0.00,0.00,0.00,0.00
EE738BIL1000002.pdf,EE738BIL1000002,13,EE738WOD8000143,Villukuri Kanyakumari Road Project,01-Sep-2020 - 31-Oct-2020,48173.09,267628.32,315801.41,2007.00,13381.00,0.00,0.00,0.00,0.00,0.41
LE-LE181029-FBL-24-000057.pdf,Mobile,MISSING,LE/LE181029/WOD/22/000299,DwarkaExpresswayPKG03,31-Dec-2022 - 31-Dec-2022,0.00,0.00,0.00,0.00,-31436.01,3862.00,0.00,0.00,0.00,0.01
LE-LE181029-BIL-24-000540.pdf,LE/LE181029/BIL/24/000540,5,LE/LE181029/WOD/22/000299,DwarkaExpresswayPKG03,01-Dec-2023 - 31-Dec-2023,32812.74,182293.00,215105.74,9115.00,9114.65,0.00,12989.64,0.00,0.00,0.45
EE500BIL0001570.pdf,EE500BIL0001570,31,EE500WOD7000236,Yadgiri Warangal Road Project,21-Sep-2020 - 20-Nov-2020,77545.02,430805.75,508350.77,3231.00,10770.00,5083.00,1708.00,0.00,0.00,-0.23
EE500BIL0001434.pdf,EE500BIL0001434,30,EE500WOD7000236,Yadgiri Warangal Road Project,21-Jul-2020 - 20-Sep-2020,279365.84,1552032.58,1831398.42,11640.00,38801.00,18313.00,10500.00,0.00,0.00,0.42
E5077FBL5000137.pdf,Mobile,MISSING,E5077WOD2000013,BOEING MRO,24-Sep-2015 - 24-Sep-2015,0.00,0.00,0.00,0.00,-3500.00,0.00,0.00,0.00,0.00,0.00
EC646BIL0000882.pdf,EC646BIL0000882,15,EC646WOD7000273,Hospet Chitradurga Road Project,21-Feb-2019 - 15-Mar-2020,127505.64,708364.80,835870.44,5313.00,35418.00,8358.00,0.00,0.00,0.00,0.44
LE-LE190216-BIL-24-001044.pdf,LE/LE190216/BIL/24/001044,1,LE/LE190216/WOD/24/000224,Delhi Airport II,21-Apr-2023 - 20-Feb-2024,187565.85,1042032.50,1229598.35,10420.00,0.00,6195.00,19647.00,0.00,0.00,0.35
EE889BIL0000336.pdf,EE889BIL0000336,14,EE889WOD7000057,Upgradation works at AFA hyderabad,31-Jul-2020 - 31-Jul-2020,41643.00,231350.00,272993.00,1735.00,23135.00,8624.00,17562.00,0.00,0.00,0.00
LE-LE190216-BIL-24-001217.pdf,LE/LE190216/BIL/24/001217,2,LE/LE190216/WOD/24/000224,Delhi Airport II,21-Apr-2024 - 20-Aug-2024,91837.44,510208.00,602045.44,5102.00,0.00,0.00,28665.00,0.00,0.00,0.44
LE-LE190216-BIL-24-000512.pdf,LE/LE190216/BIL/24/000512,6,EJ337WOD0000438,Delhi Airport II,21-Aug-2023 - 30-Nov-2023,1514.70,8415.00,9929.70,84.00,210.38,0.00,0.00,0.00,0.00,0.33
LE-LE190216-BIL-24-000566.pdf,LE/LE190216/BIL/24/000566,19,EJ337WOD0000157,Delhi Airport II,21-Aug-2023 - 20-Dec-2023,81392.40,452180.00,533572.40,4522.00,11304.50,38675.00,16678.00,0.00,0.00,-0.10
LE-LE190216-BIL-24-001316.pdf,LE/LE190216/BIL/24/001316,1,LE/LE190216/WOD/24/000289,Delhi Airport II,01-Feb-2024 - 30-Oct-2024,72943.20,405240.00,478183.20,4052.00,0.00,43444.00,12330.00,0.00,0.00,0.20
EH321BIL1000335.pdf,EH321BIL1000335,11,EH321WOD8000161,BIAL Runway,21-Nov-2020 - 20-Jan-2021,493343.50,2740797.52,3234141.02,20556.00,137040.00,0.00,275468.00,0.00,0.00,0.02
LE-LE190216-BIL-24-001394.pdf,LE/LE190216/BIL/24/001394,2,LE/LE190216/WOD/24/000289,Delhi Airport II,21-Oct-2024 - 20-Dec-2024,43200.00,240000.00,283200.00,2400.00,0.00,0.00,9484.00,0.00,0.00,0.00
EC646BIL1000104.pdf,EC646BIL1000104,25,EC646WOD7000098,Hospet Chitradurga Road Project,21-Nov-2020 - 20-Dec-2020,538170.56,2989836.80,3528007.36,22424.00,149492.00,35280.00,0.00,0.00,0.00,0.36
LE-LE190216-BIL-25-000044.pdf,LE/LE190216/BIL/25/000044,3,LE/LE190216/WOD/24/000289,Delhi Airport II,21-Dec-2024 - 20-Jan-2025,20701.44,115008.00,135709.44,1150.00,0.00,0.00,5400.00,0.00,0.00,0.44
LE-LE190250-BIL-24-000406.pdf,LE/LE190250/BIL/24/000406,12,LE/LE190250/WOD/22/000079,Asset 13 Expansion,01-Jan-2024 - 29-Feb-2024,43244.28,240246.00,283490.28,12012.00,12012.30,960.00,12720.00,0.00,0.00,-0.02
LE-LE190250-BIL-25-000129.pdf,LE/LE190250/BIL/25/000129,16,LE/LE190250/WOD/22/000079,Asset 13 Expansion,01-Sep-2024 - 31-Dec-2024,75432.06,419067.00,494499.06,4191.00,20953.35,0.00,12884.00,0.00,0.00,-0.29
LE-LE180243-FBL-24-000015.pdf,Mobile,MISSING,LE/LE180243/WOD/21/000089,DwarkaExpresswayPKG4,01-Jun-2023 - 31-Jul-2023,0.00,0.00,0.00,0.00,-56461.63,15335.00,0.00,0.00,0.00,-0.37
LE-LE180986-BIL-24-000979.pdf,LE/LE180986/BIL/24/000979,7,LE/LE180986/WOD/22/000418,Mumbai Coastal Road Project - Package 4,10-Jan-2024 - 25-Feb-2024,2601189.20,14451051.46,17052240.66,722553.00,722552.57,1444499.00,0.00,0.00,0.00,0.15
EH321BIL0001288.pdf,EH321BIL0001288,1,EH321WOD0000184,BIAL Runway,24-Mar-2020 - 20-May-2020,2898.00,16100.00,18998.00,121.00,0.00,0.00,2646.00,0.00,0.00,0.00
LE-LE190137-BIL-25-000126.pdf,LE/LE190137/BIL/25/000126,4,LE/LE190137/WOD/24/000140,Mumbai Coastal Road Package 1,26-Jun-2024 - 25-Aug-2024,2106.00,11700.00,13806.00,117.00,0.00,0.00,0.00,0.00,0.00,0.00
LE-LE190216-BIL-25-000113.pdf,LE/LE190216/BIL/25/000113,4,LE/LE190216/WOD/24/000289,Delhi Airport II,21-Jan-2025 - 20-Feb-2025,20701.44,115008.00,135709.44,1150.00,0.00,0.00,5400.00,0.00,0.00,0.44
E4982FBL9000105.pdf,Mobile,MISSING,E4982WOD2000171,CMRL,29-Nov-2019 - 29-Nov-2019,0.00,0.00,0.00,0.00,-238091.00,0.00,0.00,0.00,0.00,0.00
LE-LE190137-BIL-24-002216.pdf,LE/LE190137/BIL/24/002216,3,LE/LE190137/WOD/24/000140,Mumbai Coastal Road Package 1,26-May-2024 - 25-Jun-2024,3214.08,17856.00,21070.08,179.00,0.00,0.00,0.00,0.00,0.00,0.08
LE-LE190250-BIL-24-000788.pdf,LE/LE190250/BIL/24/000788,14,LE/LE190250/WOD/22/000079,Asset 13 Expansion,01-Jun-2024 - 30-Jun-2024,10060.01,55888.92,65948.93,559.00,2794.45,0.00,6992.00,0.00,0.00,0.48
LE-LE190250-BIL-24-000638.pdf,LE/LE190250/BIL/24/000638,13,LE/LE190250/WOD/22/000079,Asset 13 Expansion,01-Mar-2024 - 31-May-2024,46198.58,256658.76,302857.34,12833.00,12832.94,60.00,22365.00,0.00,0.00,0.40
LE-LE190137-BIL-24-002197.pdf,LE/LE190137/BIL/24/002197,9,LE/LE190137/WOD/23/000559,Mumbai Coastal Road Package 1,26-Apr-2024 - 25-Jun-2024,428411.41,2380063.37,2808474.78,23801.00,119003.17,0.00,0.00,0.00,0.00,-0.39
LE-LE190137-BIL-24-002307.pdf,LE/LE190137/BIL/24/002307,11,LE/LE190137/WOD/23/000522,Mumbai Coastal Road Package 1,26-May-2024 - 25-Jun-2024,9166.86,50927.00,60093.86,509.00,2546.35,0.00,0.00,0.00,0.00,-0.49
LE-LE190137-BIL-24-001770.pdf,LE/LE190137/BIL/24/001770,2,LE/LE190137/WOD/24/000140,Mumbai Coastal Road Package 1,26-Feb-2024 - 25-May-2024,32601.60,181120.00,213721.60,1811.00,0.00,0.00,0.00,0.00,0.00,-0.40
LE-LE190137-BIL-24-001291.pdf,LE/LE190137/BIL/24/001291,7,LE/LE190137/WOD/23/000559,Mumbai Coastal Road Package 1,26-Jan-2024 - 25-Feb-2024,235546.09,1308589.40,1544135.49,65429.00,65429.47,0.00,0.00,0.00,0.00,0.02
LE-LE190250-BIL-24-001038.pdf,LE/LE190250/BIL/24/001038,15,LE/LE190250/WOD/22/000079,Asset 13 Expansion,01-Jul-2024 - 31-Aug-2024,14885.21,82695.60,97580.81,827.00,4134.78,0.00,2675.00,0.00,0.00,0.03
LE-LE190137-BIL-24-001497.pdf,LE/LE190137/BIL/24/001497,9,LE/LE190137/WOD/23/000522,Mumbai Coastal Road Package 1,26-Feb-2024 - 25-Apr-2024,122358.76,679770.90,802129.66,6798.00,33988.55,0.00,0.00,0.00,0.00,0.12
LE-LE21M883-BIL-24-003465.pdf,LE/LE21M883/BIL/24/003465,5,LE/LE21M883/WOD/22/000607,MAHSR C4-Section 4,01-Apr-2024 - 31-May-2024,95348.49,529713.83,625062.32,5297.00,26485.69,0.00,63997.00,0.00,0.00,-0.38
LE-LE190137-BIL-24-002220.pdf,LE/LE190137/BIL/24/002220,10,LE/LE190137/WOD/23/000522,Mumbai Coastal Road Package 1,26-Apr-2024 - 25-May-2024,32234.39,179079.96,211314.35,1791.00,8954.00,0.00,0.00,0.00,0.00,0.36
LE-LE190137-BIL-24-000802.pdf,LE/LE190137/BIL/24/000802,7,LE/LE190137/WOD/23/000522,Mumbai Coastal Road Package 1,26-Dec-2023 - 25-Jan-2024,28693.43,159407.93,188101.36,1594.00,7970.40,0.00,0.00,0.00,0.00,-0.05
LE-LE190137-BIL-24-001675.pdf,LE/LE190137/BIL/24/001675,8,LE/LE190137/WOD/23/000559,Mumbai Coastal Road Package 1,26-Feb-2024 - 25-Apr-2024,715908.60,3977270.00,4693178.60,39773.00,198863.50,0.00,0.00,0.00,0.00,0.10
E5589FBL6000004.pdf,Mobile,MISSING,E5589WOD2000191,DLF-MICO ETHIRAJ SALAI,19-May-2016 - 19-May-2016,0.00,0.00,0.00,0.00,-113158.00,0.00,0.00,0.00,0.00,0.00
LE-LE21M883-BIL-24-004299.pdf,LE/LE21M883/BIL/24/004299,6,LE/LE21M883/WOD/22/000607,MAHSR C4-Section 4,01-Jun-2024 - 30-Jun-2024,270785.47,1504363.71,1775149.18,15044.00,75218.19,0.00,17959.00,0.00,0.00,-0.01
LE-LE200760-BIL-24-000294.pdf,LE/LE200760/BIL/24/000294,1,LE/LE200760/WOD/24/000043,YW O and M,01-Jul-2024 - 31-Aug-2024,57737.81,320765.60,378503.41,3208.00,0.00,0.00,0.00,0.00,0.00,0.41
LE-LE200760-BIL-25-000006.pdf,LE/LE200760/BIL/25/000006,1,LE/LE200760/WOD/24/000072,YW O and M,01-Jul-2024 - 31-Aug-2024,225000.00,1250000.00,1475000.00,12500.00,25000.00,0.00,0.00,0.00,0.00,0.00
E4162FBL4000037.pdf,Mobile,MISSING,E4162WOD2000089,BMRCL - R3,07-Jun-2014 - 07-Jun-2014,0.00,0.00,0.00,0.00,-915.00,0.00,0.00,0.00,0.00,0.00
LE-LE200760-BIL-25-000007.pdf,LE/LE200760/BIL/25/000007,1,LE/LE200760/WOD/24/000075,YW O and M,01-Jul-2024 - 31-Aug-2024,284256.00,1579200.00,1863456.00,15792.00,0.00,0.00,0.00,0.00,0.00,0.00
EE500BIL8000478.pdf,EE500BIL8000478,4,EE500WOD7000236,Yadgiri Warangal Road Project,21-Jan-2018 - 20-Feb-2018,233642.88,1298016.00,1531658.88,12980.00,32450.00,15316.00,0.00,0.00,19147.00,-0.12
LE-LE180899-BIL-25-000373.pdf,LE/LE180899/BIL/25/000373,1,LE/LE180899/WOD/25/000017,Thane Creek Bridge - III,01-Jan-2025 - 25-Feb-2025,125901.55,699453.03,825354.58,6995.00,17486.33,0.00,64647.00,0.00,0.00,0.25
LE-LE200760-BIL-25-000034.pdf,LE/LE200760/BIL/25/000034,1,LE/LE200760/WOD/25/000008,YW O and M,01-Dec-2024 - 31-Dec-2024,145552.50,808625.00,954177.50,8086.00,0.00,0.00,0.00,0.00,0.00,-0.50
LE-LE190137-BIL-24-002468.pdf,LE/LE190137/BIL/24/002468,12,LE/LE190137/WOD/23/000522,Mumbai Coastal Road Package 1,26-Jun-2024 - 25-Jul-2024,161993.48,899963.75,1061957.23,9000.00,44998.19,0.00,0.00,0.00,0.00,0.04
EE889BIL7000292.pdf,EE889BIL7000292,3,EE889WOD7000057,Upgradation works at AFA hyderabad,26-Oct-2017 - 25-Nov-2017,93756.56,520869.78,614626.34,5209.00,52087.00,0.00,0.00,0.00,18051.00,0.34
LE-LE190137-BIL-24-000929.pdf,LE/LE190137/BIL/24/000929,8,LE/LE190137/WOD/23/000522,Mumbai Coastal Road Package 1,26-Jan-2024 - 25-Feb-2024,29677.36,164874.23,194551.59,1649.00,8243.71,0.00,0.00,0.00,0.00,-0.13
EE889BIL8000090.pdf,EE889BIL8000090,5,EE889WOD7000057,Upgradation works at AFA hyderabad,26-Dec-2017 - 25-Feb-2018,160821.29,893451.60,1054272.89,8935.00,89345.00,0.00,0.00,0.00,25284.00,-0.11
EC646BIL8000360.pdf,EC646BIL8000360,4,EC646WOD7000273,Hospet Chitradurga Road Project,21-Dec-2017 - 20-Jan-2018,54515.64,302864.63,357380.27,3029.00,15143.00,3573.00,6893.00,0.00,0.00,0.27
LE-LE190137-BIL-24-002618.pdf,LE/LE190137/BIL/24/002618,13,LE/LE190137/WOD/23/000522,Mumbai Coastal Road Package 1,26-Jul-2024 - 25-Sep-2024,150187.75,834376.39,984564.14,8344.00,20859.41,0.00,0.00,0.00,0.00,-0.27
EC646BIL8000007.pdf,EC646BIL8000007,10,EC646WOD7000098,Hospet Chitradurga Road Project,21-Nov-2017 - 20-Dec-2017,37539.14,208550.80,246089.94,2086.00,10428.00,2461.00,21265.00,850.00,0.00,-0.06
LE-LE200760-BIL-24-000293.pdf,LE/LE200760/BIL/24/000293,1,LE/LE200760/WOD/24/000049,YW O and M,01-Jul-2024 - 31-Aug-2024,227407.50,1263375.00,1490782.50,12634.00,0.00,0.00,0.00,0.00,0.00,-0.50
EC646BIL8000034.pdf,EC646BIL8000034,3,EC646WOD7000273,Hospet Chitradurga Road Project,21-Oct-2017 - 20-Dec-2017,87215.34,484529.68,571745.02,4845.00,24226.00,5717.00,10000.00,0.00,0.00,0.02
E4481FBL4000093.pdf,Mobile,MISSING,E4481WOD2000104,BMRCL-R3a Stations,15-Oct-2014 - 15-Oct-2014,0.00,0.00,0.00,0.00,-7475.00,0.00,0.00,0.00,0.00,0.00
EC646BIL8000467.pdf,EC646BIL8000467,12,EC646WOD7000098,Hospet Chitradurga Road Project,21-Jan-2018 - 20-Feb-2018,30020.88,166782.72,196803.60,1668.00,8339.00,1968.00,7186.00,751.00,0.00,-0.40
EE500BIL8000170.pdf,EE500BIL8000170,3,EE500WOD7000236,Yadgiri Warangal Road Project,21-Oct-2017 - 20-Jan-2018,585937.80,3255210.00,3841147.80,32552.00,81380.00,38411.00,0.00,0.00,19247.00,-0.20
EC646BIL8000547.pdf,EC646BIL8000547,5,EC646WOD7000273,Hospet Chitradurga Road Project,21-Dec-2017 - 20-Feb-2018,71023.72,394576.23,465599.95,3946.00,19729.00,4656.00,18066.00,0.00,0.00,-0.05
EC646BIL8000347.pdf,EC646BIL8000347,11,EC646WOD7000098,Hospet Chitradurga Road Project,21-Dec-2017 - 20-Jan-2018,150998.48,838880.46,989878.94,8389.00,41944.00,9899.00,14000.00,850.00,0.00,-0.06
E5577FBL7000277.pdf,Mobile,MISSING,E5577WOD3000159,GALLERIA RMZ,24-Jun-2017 - 24-Jun-2017,0.00,0.00,0.00,0.00,-49782.00,0.00,0.00,0.00,0.00,0.00
E8519BIL7002873.pdf,Mobile,MISSING,E8519WOD5000595,4 LANING OF MH-KNT BORDER TO SANGAREDDY,21-Dec-2017 - 20-Jan-2018,113270.11,629278.38,742548.49,6293.00,0.00,0.00,0.00,0.00,0.00,0.49
EE889BIL8000036.pdf,EE889BIL8000036,4,EE889WOD7000057,Upgradation works at AFA hyderabad,26-Nov-2017 - 25-Dec-2017,43427.53,241264.04,284691.57,2413.00,24126.00,0.00,0.00,0.00,13579.00,-0.43
EE917BIL8001061.pdf,EE917BIL8001061,1,EE917WOD8000206,MukkolaKL/TNBorderRoadProject,01-Sep-2018 - 25-Sep-2018,9000.54,50003.00,59003.54,500.00,2500.00,0.00,8852.00,0.00,0.00,-0.46
EE500BIL8001016.pdf,EE500BIL8001016,6,EE500WOD7000236,Yadgiri Warangal Road Project,21-Mar-2018 - 20-Apr-2018,326164.32,1812024.00,2138188.32,18120.00,45301.00,21381.00,0.00,0.00,14319.00,0.32
EE500BIL8001374.pdf,EE500BIL8001374,8,EE500WOD7000236,Yadgiri Warangal Road Project,21-May-2018 - 20-Jun-2018,194353.02,1079739.00,1274092.02,10797.00,26993.00,12740.00,0.00,0.00,15430.00,0.02
EE737BIL8000700.pdf,EE737BIL8000700,1,EE737WOD8000281,TN/KL Border Villukuri Road Project,17-Aug-2018 - 20-Sep-2018,151252.46,840291.48,991543.94,8403.00,42015.00,0.00,0.00,0.00,0.00,-0.06
EE500BIL9000619.pdf,EE500BIL9000619,14,EE500WOD7000236,Yadgiri Warangal Road Project,21-Dec-2018 - 20-Feb-2019,565674.66,3142637.18,3708311.84,31426.00,78566.00,37083.00,0.00,0.00,0.00,-0.16
